ID,YEAR,MONTH,CIRCUIT_NO,APP_CODE,REGION,VILLAGE,SUBDISTRICT,DISTRICT,PROVINCE,AP_NAME,IP_ADDRESS,UPLOAD,DOWNLOAD,NUM_USERS,NUM_DEVICES
809,2564,กรกฎาคม,4485d9080,SR670188,ภ.2,หมู่ 13 ราชภูมิ,ตาเนิน,เนินสง่า,ชัยภูมิ,CPM-SR670188,172.16.141.98,"35,202.17","609,066.14","2,202",90
810,2564,กรกฎาคม,4485d9096,SR670307,ภ.2,หมู่ 12 โคกแฝก,บ้านเพชร,บำเหน็จณรงค์,ชัยภูมิ,CPM-SR670307,172.16.141.226,"22,343.62","412,854.70","1,439",73
811,2564,กรกฎาคม,4485d9097,SR670308,ภ.2,หมู่ 13 โนนทองหลาง,บ้านเพชร,บำเหน็จณรงค์,ชัยภูมิ,CPM-SR670308,172.16.141.234,"23,876.44","339,070.79",747,43
812,2564,กรกฎาคม,4485d9095,SR670303,ภ.2,หมู่ 5 กลอย,บ้านเพชร,บำเหน็จณรงค์,ชัยภูมิ,CPM-SR670303,172.16.141.218,"34,944.70","617,905.72","1,806",108
813,2564,กรกฎาคม,4485d9094,SR670299,ภ.2,หมู่ 13 ทรายทอง,บ้านชวน,บำเหน็จณรงค์,ชัยภูมิ,CPM-SR670299,172.16.141.210,"8,115.22","88,418.55",606,72
814,2564,กรกฎาคม,4485d9093,SR670298,ภ.2,หมู่ 12 หนองสองห้อง,บ้านชวน,บำเหน็จณรงค์,ชัยภูมิ,CPM-SR670298,172.16.141.202,"11,626.05","157,867.77",530,54
815,2564,กรกฎาคม,4485d9092,SR670297,ภ.2,หมู่ 9 วังพระทราย,บ้านชวน,บำเหน็จณรงค์,ชัยภูมิ,CPM-SR670297,172.16.141.194,"30,749.69","465,187.96","1,489",85
816,2564,กรกฎาคม,4485d9091,SR670296,ภ.2,หมู่ 8 หนองตะไก้,บ้านชวน,บำเหน็จณรงค์,ชัยภูมิ,CPM-SR670296,172.16.141.186,"10,697.80","216,511.77",905,44
817,2564,กรกฎาคม,4485d9090,SR670295,ภ.2,หมู่ 7 ห้วยทราย,บ้านชวน,บำเหน็จณรงค์,ชัยภูมิ,CPM-SR670295,172.16.141.178,"7,132.28","147,370.85",953,46
818,2564,กรกฎาคม,4485d9088,SR670293,ภ.2,หมู่ 4 หินตั้ง,บ้านชวน,บำเหน็จณรงค์,ชัยภูมิ,CPM-SR670293,172.16.141.162,"17,236.01","365,663.56","1,078",76
819,2564,กรกฎาคม,4485d9078,SR670184,ภ.2,หมู่ 8 โกรกกุลา,ตาเนิน,เนินสง่า,ชัยภูมิ,CPM-SR670184,172.16.141.82,"10,243.02","224,338.48","1,421",143
820,2564,กรกฎาคม,4485d9077,SR670183,ภ.2,หมู่ 6 หนองแขม,ตาเนิน,เนินสง่า,ชัยภูมิ,CPM-SR670183,172.16.141.74,"32,340.97","581,018.52","2,097",96
821,2564,กรกฎาคม,4485d9018,SR670045,ภ.2,หมู่ 12 บ้านโนนคร้อใต้,บ้านขาม,จัตุรัส,ชัยภูมิ,CPM-SR670045,172.16.143.34,"27,793.38","336,382.49","1,459",131
822,2564,กรกฎาคม,4485d9016,SR670042,ภ.2,หมู่ 8 บ้านใหม่นาดี,บ้านขาม,จัตุรัส,ชัยภูมิ,CPM-SR670042,172.16.143.18,"16,702.63","246,231.15","2,023",121
823,2564,กรกฎาคม,4485d9014,SR670036,ภ.2,หมู่ 11 บ้านดอนเกษตร,กุดน้ำใส,จัตุรัส,ชัยภูมิ,CPM-SR670036,172.16.143.2,"14,408.20","216,269.83",794,111
824,2564,กรกฎาคม,4485d9013,SR670035,ภ.2,หมู่ 9 บ้านห้วยเป้ง,กุดน้ำใส,จัตุรัส,ชัยภูมิ,CPM-SR670035,172.16.142.250,"13,795.32","351,116.79","1,041",48
